pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
35000635,1528095725.547781,e s,tcp,192.168.100.148,40502.0,192.168.100.3,80.0,2,308,REQ,1528095735.092454,144163,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000636,1528095725.547783,e s,tcp,192.168.100.148,40503.0,192.168.100.3,80.0,2,308,REQ,1528095735.092456,144164,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000637,1528095725.547784,e s,tcp,192.168.100.148,40504.0,192.168.100.3,80.0,2,308,REQ,1528095735.092457,144165,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000638,1528095725.547785,e s,tcp,192.168.100.148,40505.0,192.168.100.3,80.0,2,308,REQ,1528095735.092458,144166,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000639,1528095725.547786,e s,tcp,192.168.100.148,40508.0,192.168.100.3,80.0,2,308,REQ,1528095735.09246,144167,9.544674,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000640,1528095725.547788,e s,tcp,192.168.100.148,40509.0,192.168.100.3,80.0,2,308,REQ,1528095735.092461,144168,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000641,1528095725.547789,e s,tcp,192.168.100.148,40514.0,192.168.100.3,80.0,2,308,REQ,1528095735.092462,144169,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000642,1528095725.54779,e s,tcp,192.168.100.148,40515.0,192.168.100.3,80.0,2,308,REQ,1528095735.092463,144170,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000643,1528095725.547792,e s,tcp,192.168.100.148,40518.0,192.168.100.3,80.0,2,308,REQ,1528095735.092465,144171,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000644,1528095725.547793,e s,tcp,192.168.100.148,40519.0,192.168.100.3,80.0,2,308,REQ,1528095735.092466,144172,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000645,1528095725.547794,e s,tcp,192.168.100.148,40520.0,192.168.100.3,80.0,2,308,REQ,1528095735.092467,144173,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000646,1528095725.547795,e s,tcp,192.168.100.148,40521.0,192.168.100.3,80.0,2,308,REQ,1528095735.092468,144174,9.544673,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000647,1528095725.547796,e s,tcp,192.168.100.148,40524.0,192.168.100.3,80.0,2,308,REQ,1528095735.09247,144175,9.544674,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000648,1528095725.547797,e s,tcp,192.168.100.148,40525.0,192.168.100.3,80.0,2,308,REQ,1528095735.092484,144176,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000649,1528095725.547799,e s,tcp,192.168.100.148,40530.0,192.168.100.3,80.0,2,308,REQ,1528095735.092485,144177,9.544686,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000650,1528095725.5478,e s,tcp,192.168.100.148,40531.0,192.168.100.3,80.0,2,308,REQ,1528095735.092487,144178,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000651,1528095725.547802,e s,tcp,192.168.100.148,40534.0,192.168.100.3,80.0,2,308,REQ,1528095735.092488,144179,9.544686,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000652,1528095725.547803,e s,tcp,192.168.100.148,40535.0,192.168.100.3,80.0,2,308,REQ,1528095735.09249,144180,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000653,1528095725.547804,e s,tcp,192.168.100.148,40536.0,192.168.100.3,80.0,2,308,REQ,1528095735.092491,144181,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000654,1528095725.547805,e s,tcp,192.168.100.148,40537.0,192.168.100.3,80.0,2,308,REQ,1528095735.092492,144182,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000655,1528095725.547806,e s,tcp,192.168.100.148,40540.0,192.168.100.3,80.0,2,308,REQ,1528095735.092493,144183,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000656,1528095725.547807,e s,tcp,192.168.100.148,40541.0,192.168.100.3,80.0,2,308,REQ,1528095735.092494,144184,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000657,1528095725.547809,e s,tcp,192.168.100.148,40546.0,192.168.100.3,80.0,2,308,REQ,1528095735.092496,144185,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000658,1528095725.54781,e s,tcp,192.168.100.148,40547.0,192.168.100.3,80.0,2,308,REQ,1528095735.092497,144186,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000659,1528095725.547811,e s,tcp,192.168.100.148,40550.0,192.168.100.3,80.0,2,308,REQ,1528095735.092498,144187,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000660,1528095725.547812,e s,tcp,192.168.100.148,40551.0,192.168.100.3,80.0,2,308,REQ,1528095735.092499,144188,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000661,1528095725.547813,e s,tcp,192.168.100.148,40552.0,192.168.100.3,80.0,2,308,REQ,1528095735.0925,144189,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000662,1528095725.547814,e s,tcp,192.168.100.148,40553.0,192.168.100.3,80.0,2,308,REQ,1528095735.092502,144190,9.544688,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000663,1528095725.547816,e s,tcp,192.168.100.148,40556.0,192.168.100.3,80.0,2,308,REQ,1528095735.092503,144191,9.544687,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000664,1528095725.547817,e s,tcp,192.168.100.148,40557.0,192.168.100.3,80.0,2,308,REQ,1528095735.092505,144192,9.544688,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.10477,0.10477,0.0,1,DDoS,TCP
35000665,1528095725.547819,e s,tcp,192.168.100.148,40562.0,192.168.100.3,80.0,2,308,REQ,1528095735.104613,144193,9.556794,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.104638,0.104638,0.0,1,DDoS,TCP
35000666,1528095725.557108,e,tcp,192.168.100.150,31834.0,192.168.100.3,80.0,1,154,REQ,1528095725.557108,144194,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000667,1528095725.557109,e,tcp,192.168.100.150,31835.0,192.168.100.3,80.0,1,154,REQ,1528095725.557109,144195,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000668,1528095725.557111,e,tcp,192.168.100.150,31838.0,192.168.100.3,80.0,1,154,REQ,1528095725.557111,144196,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000669,1528095725.557113,e,tcp,192.168.100.150,31839.0,192.168.100.3,80.0,1,154,REQ,1528095725.557113,144197,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000670,1528095725.557114,e,tcp,192.168.100.150,31840.0,192.168.100.3,80.0,1,154,REQ,1528095725.557114,144198,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000671,1528095725.557116,e,tcp,192.168.100.150,31841.0,192.168.100.3,80.0,1,154,REQ,1528095725.557116,144199,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000672,1528095725.557117,e,tcp,192.168.100.150,31844.0,192.168.100.3,80.0,1,154,REQ,1528095725.557117,144200,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000673,1528095725.557118,e,tcp,192.168.100.150,31845.0,192.168.100.3,80.0,1,154,REQ,1528095725.557118,144201,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000674,1528095725.55712,e,tcp,192.168.100.150,31850.0,192.168.100.3,80.0,1,154,REQ,1528095725.55712,144202,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000675,1528095725.557121,e,tcp,192.168.100.150,31851.0,192.168.100.3,80.0,1,154,REQ,1528095725.557121,144203,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000676,1528095725.557123,e,tcp,192.168.100.150,31854.0,192.168.100.3,80.0,1,154,REQ,1528095725.557123,144204,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000677,1528095725.557124,e,tcp,192.168.100.150,31855.0,192.168.100.3,80.0,1,154,REQ,1528095725.557124,144205,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000678,1528095725.557125,e,tcp,192.168.100.150,31856.0,192.168.100.3,80.0,1,154,REQ,1528095725.557125,144206,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000679,1528095725.557127,e,tcp,192.168.100.150,31857.0,192.168.100.3,80.0,1,154,REQ,1528095725.557127,144207,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000680,1528095725.557128,e,tcp,192.168.100.150,31860.0,192.168.100.3,80.0,1,154,REQ,1528095725.557128,144208,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000681,1528095725.557131,e,tcp,192.168.100.150,31861.0,192.168.100.3,80.0,1,154,REQ,1528095725.557131,144209,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000682,1528095725.557132,e,tcp,192.168.100.150,31866.0,192.168.100.3,80.0,1,154,REQ,1528095725.557132,144210,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000683,1528095725.557133,e,tcp,192.168.100.150,31867.0,192.168.100.3,80.0,1,154,REQ,1528095725.557133,144211,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000684,1528095725.557134,e,tcp,192.168.100.150,31870.0,192.168.100.3,80.0,1,154,REQ,1528095725.557134,144212,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000685,1528095725.557136,e,tcp,192.168.100.150,31871.0,192.168.100.3,80.0,1,154,REQ,1528095725.557136,144213,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000686,1528095725.557137,e,tcp,192.168.100.150,31872.0,192.168.100.3,80.0,1,154,REQ,1528095725.557137,144214,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000687,1528095725.557138,e,tcp,192.168.100.150,31873.0,192.168.100.3,80.0,1,154,REQ,1528095725.557138,144215,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000688,1528095725.557139,e,tcp,192.168.100.150,31876.0,192.168.100.3,80.0,1,154,REQ,1528095725.557139,144216,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000689,1528095725.557141,e,tcp,192.168.100.150,31877.0,192.168.100.3,80.0,1,154,REQ,1528095725.557141,144217,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000690,1528095725.557142,e,tcp,192.168.100.150,31882.0,192.168.100.3,80.0,1,154,REQ,1528095725.557142,144218,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000691,1528095725.557143,e,tcp,192.168.100.150,31883.0,192.168.100.3,80.0,1,154,REQ,1528095725.557143,144219,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000692,1528095725.557145,e,tcp,192.168.100.150,31886.0,192.168.100.3,80.0,1,154,REQ,1528095725.557145,144220,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000693,1528095725.557146,e,tcp,192.168.100.150,31887.0,192.168.100.3,80.0,1,154,REQ,1528095725.557146,144221,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000694,1528095725.557147,e,tcp,192.168.100.150,31888.0,192.168.100.3,80.0,1,154,REQ,1528095725.557147,144222,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000695,1528095725.557148,e,tcp,192.168.100.150,31889.0,192.168.100.3,80.0,1,154,REQ,1528095725.557148,144223,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000696,1528095725.55715,e,tcp,192.168.100.150,31892.0,192.168.100.3,80.0,1,154,REQ,1528095725.55715,144224,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000697,1528095725.557151,e,tcp,192.168.100.150,31893.0,192.168.100.3,80.0,1,154,REQ,1528095725.557151,144225,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000698,1528095725.557152,e,tcp,192.168.100.150,31898.0,192.168.100.3,80.0,1,154,REQ,1528095725.557152,144226,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000699,1528095725.557154,e,tcp,192.168.100.150,31899.0,192.168.100.3,80.0,1,154,REQ,1528095725.557154,144227,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000700,1528095725.557155,e,tcp,192.168.100.150,31902.0,192.168.100.3,80.0,1,154,REQ,1528095725.557155,144228,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000701,1528095725.557157,e,tcp,192.168.100.150,31903.0,192.168.100.3,80.0,1,154,REQ,1528095725.557157,144229,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000702,1528095725.557158,e,tcp,192.168.100.150,31904.0,192.168.100.3,80.0,1,154,REQ,1528095725.557158,144230,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000703,1528095725.55716,e,tcp,192.168.100.150,31905.0,192.168.100.3,80.0,1,154,REQ,1528095725.55716,144231,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000704,1528095725.557161,e,tcp,192.168.100.150,31908.0,192.168.100.3,80.0,1,154,REQ,1528095725.557161,144232,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000705,1528095725.557163,e,tcp,192.168.100.150,31909.0,192.168.100.3,80.0,1,154,REQ,1528095725.557163,144233,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000706,1528095725.557164,e,tcp,192.168.100.150,31914.0,192.168.100.3,80.0,1,154,REQ,1528095725.557164,144234,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000707,1528095725.557165,e,tcp,192.168.100.150,31915.0,192.168.100.3,80.0,1,154,REQ,1528095725.557165,144235,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000708,1528095725.557166,e,tcp,192.168.100.150,31918.0,192.168.100.3,80.0,1,154,REQ,1528095725.557166,144236,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000709,1528095725.557168,e,tcp,192.168.100.150,31919.0,192.168.100.3,80.0,1,154,REQ,1528095725.557168,144237,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000710,1528095725.557182,e,tcp,192.168.100.150,31836.0,192.168.100.3,80.0,1,154,REQ,1528095725.557182,144238,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000711,1528095725.557184,e,tcp,192.168.100.150,31837.0,192.168.100.3,80.0,1,154,REQ,1528095725.557184,144239,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000712,1528095725.557186,e,tcp,192.168.100.150,31842.0,192.168.100.3,80.0,1,154,REQ,1528095725.557186,144240,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000713,1528095725.557187,e,tcp,192.168.100.150,31843.0,192.168.100.3,80.0,1,154,REQ,1528095725.557187,144241,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000714,1528095725.557188,e,tcp,192.168.100.150,31846.0,192.168.100.3,80.0,1,154,REQ,1528095725.557188,144242,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000715,1528095725.557189,e,tcp,192.168.100.150,31847.0,192.168.100.3,80.0,1,154,REQ,1528095725.557189,144243,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000716,1528095725.55719,e,tcp,192.168.100.150,31848.0,192.168.100.3,80.0,1,154,REQ,1528095725.55719,144244,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000717,1528095725.557191,e,tcp,192.168.100.150,31849.0,192.168.100.3,80.0,1,154,REQ,1528095725.557191,144245,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000718,1528095725.557192,e,tcp,192.168.100.150,31852.0,192.168.100.3,80.0,1,154,REQ,1528095725.557192,144246,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000719,1528095725.557194,e,tcp,192.168.100.150,31853.0,192.168.100.3,80.0,1,154,REQ,1528095725.557194,144247,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000720,1528095725.557195,e,tcp,192.168.100.150,31858.0,192.168.100.3,80.0,1,154,REQ,1528095725.557195,144248,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000721,1528095725.557196,e,tcp,192.168.100.150,31859.0,192.168.100.3,80.0,1,154,REQ,1528095725.557196,144249,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000722,1528095725.557197,e,tcp,192.168.100.150,31862.0,192.168.100.3,80.0,1,154,REQ,1528095725.557197,144250,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000723,1528095725.557198,e,tcp,192.168.100.150,31863.0,192.168.100.3,80.0,1,154,REQ,1528095725.557198,144251,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000724,1528095725.557199,e,tcp,192.168.100.150,31864.0,192.168.100.3,80.0,1,154,REQ,1528095725.557199,144252,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000725,1528095725.5572,e,tcp,192.168.100.150,31865.0,192.168.100.3,80.0,1,154,REQ,1528095725.5572,144253,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000726,1528095725.557201,e,tcp,192.168.100.150,31868.0,192.168.100.3,80.0,1,154,REQ,1528095725.557201,144254,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000727,1528095725.557203,e,tcp,192.168.100.150,31869.0,192.168.100.3,80.0,1,154,REQ,1528095725.557203,144255,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000728,1528095725.557204,e,tcp,192.168.100.150,31874.0,192.168.100.3,80.0,1,154,REQ,1528095725.557204,144256,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000729,1528095725.557206,e,tcp,192.168.100.150,31875.0,192.168.100.3,80.0,1,154,REQ,1528095725.557206,144257,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000730,1528095725.557207,e,tcp,192.168.100.150,31878.0,192.168.100.3,80.0,1,154,REQ,1528095725.557207,144258,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000731,1528095725.557208,e,tcp,192.168.100.150,31879.0,192.168.100.3,80.0,1,154,REQ,1528095725.557208,144259,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000732,1528095725.55721,e,tcp,192.168.100.150,31880.0,192.168.100.3,80.0,1,154,REQ,1528095725.55721,144260,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000733,1528095725.557211,e,tcp,192.168.100.150,31881.0,192.168.100.3,80.0,1,154,REQ,1528095725.557211,144261,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000734,1528095725.557212,e,tcp,192.168.100.150,31884.0,192.168.100.3,80.0,1,154,REQ,1528095725.557212,144262,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000735,1528095725.557214,e,tcp,192.168.100.150,31885.0,192.168.100.3,80.0,1,154,REQ,1528095725.557214,144263,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000736,1528095725.557215,e,tcp,192.168.100.150,31890.0,192.168.100.3,80.0,1,154,REQ,1528095725.557215,144264,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000737,1528095725.557216,e,tcp,192.168.100.150,31891.0,192.168.100.3,80.0,1,154,REQ,1528095725.557216,144265,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000738,1528095725.557218,e,tcp,192.168.100.150,31894.0,192.168.100.3,80.0,1,154,REQ,1528095725.557218,144266,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000739,1528095725.557219,e,tcp,192.168.100.150,31895.0,192.168.100.3,80.0,1,154,REQ,1528095725.557219,144267,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000740,1528095725.55722,e,tcp,192.168.100.150,31896.0,192.168.100.3,80.0,1,154,REQ,1528095725.55722,144268,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000741,1528095725.557221,e,tcp,192.168.100.150,31897.0,192.168.100.3,80.0,1,154,REQ,1528095725.557221,144269,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000742,1528095725.557222,e,tcp,192.168.100.150,31900.0,192.168.100.3,80.0,1,154,REQ,1528095725.557222,144270,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000743,1528095725.557224,e,tcp,192.168.100.150,31901.0,192.168.100.3,80.0,1,154,REQ,1528095725.557224,144271,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000744,1528095725.557225,e,tcp,192.168.100.150,31906.0,192.168.100.3,80.0,1,154,REQ,1528095725.557225,144272,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000745,1528095725.557227,e,tcp,192.168.100.150,31907.0,192.168.100.3,80.0,1,154,REQ,1528095725.557227,144273,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
